game_id,n_rounds,n_turns,other_player_level,player_0_-1_gems_taken,player_0_-2_gems_taken,player_0_0_gems_taken,player_0_1_gems_taken,player_0_1_reserve_board,player_0_1_reserve_topdeck,player_0_2_gems_taken,player_0_2_reserve_board,player_0_2_reserve_topdeck,player_0_3_gems_taken,player_0_3_reserve_board,player_0_3_reserve_topdeck,player_0_ai_level,player_0_costs_tier_1_cost_is_1,player_0_costs_tier_1_cost_is_2,player_0_costs_tier_1_cost_is_3,player_0_costs_tier_2_cost_is_1,player_0_costs_tier_2_cost_is_2,player_0_costs_tier_2_cost_is_3,player_0_costs_tier_3_cost_is_1,player_0_costs_tier_3_cost_is_2,player_0_costs_tier_3_cost_is_3,player_0_n_cards,player_0_n_objectives,player_0_n_reserved_cards,player_0_ncards_black,player_0_ncards_blue,player_0_ncards_green,player_0_ncards_red,player_0_ncards_tier_1,player_0_ncards_tier_2,player_0_ncards_tier_3,player_0_ncards_white,player_0_order,player_0_points,player_0_points_tier_1_points_is_0,player_0_points_tier_1_points_is_1,player_0_points_tier_2_points_is_1,player_0_points_tier_2_points_is_2,player_0_points_tier_2_points_is_3,player_0_points_tier_3_points_is_3,player_0_points_tier_3_points_is_4,player_0_points_tier_3_points_is_5,player_0_win,player_1_-1_gems_taken,player_1_-2_gems_taken,player_1_0_gems_taken,player_1_1_gems_taken,player_1_1_reserve_board,player_1_1_reserve_topdeck,player_1_2_gems_taken,player_1_2_reserve_board,player_1_2_reserve_topdeck,player_1_3_gems_taken,player_1_3_reserve_board,player_1_3_reserve_topdeck,player_1_ai_level,player_1_costs_tier_1_cost_is_1,player_1_costs_tier_1_cost_is_2,player_1_costs_tier_1_cost_is_3,player_1_costs_tier_2_cost_is_1,player_1_costs_tier_2_cost_is_2,player_1_costs_tier_2_cost_is_3,player_1_costs_tier_3_cost_is_1,player_1_costs_tier_3_cost_is_2,player_1_costs_tier_3_cost_is_3,player_1_n_cards,player_1_n_objectives,player_1_n_reserved_cards,player_1_ncards_black,player_1_ncards_blue,player_1_ncards_green,player_1_ncards_red,player_1_ncards_tier_1,player_1_ncards_tier_2,player_1_ncards_tier_3,player_1_ncards_white,player_1_order,player_1_points,player_1_points_tier_1_points_is_0,player_1_points_tier_1_points_is_1,player_1_points_tier_2_points_is_1,player_1_points_tier_2_points_is_2,player_1_points_tier_2_points_is_3,player_1_points_tier_3_points_is_3,player_1_points_tier_3_points_is_4,player_1_points_tier_3_points_is_5,player_1_win,player_2_-1_gems_taken,player_2_-2_gems_taken,player_2_0_gems_taken,player_2_1_gems_taken,player_2_1_reserve_board,player_2_1_reserve_topdeck,player_2_2_gems_taken,player_2_2_reserve_board,player_2_2_reserve_topdeck,player_2_3_gems_taken,player_2_3_reserve_board,player_2_3_reserve_topdeck,player_2_ai_level,player_2_costs_tier_1_cost_is_1,player_2_costs_tier_1_cost_is_2,player_2_costs_tier_1_cost_is_3,player_2_costs_tier_2_cost_is_1,player_2_costs_tier_2_cost_is_2,player_2_costs_tier_2_cost_is_3,player_2_costs_tier_3_cost_is_1,player_2_costs_tier_3_cost_is_2,player_2_costs_tier_3_cost_is_3,player_2_n_cards,player_2_n_objectives,player_2_n_reserved_cards,player_2_ncards_black,player_2_ncards_blue,player_2_ncards_green,player_2_ncards_red,player_2_ncards_tier_1,player_2_ncards_tier_2,player_2_ncards_tier_3,player_2_ncards_white,player_2_order,player_2_points,player_2_points_tier_1_points_is_0,player_2_points_tier_1_points_is_1,player_2_points_tier_2_points_is_1,player_2_points_tier_2_points_is_2,player_2_points_tier_2_points_is_3,player_2_points_tier_3_points_is_3,player_2_points_tier_3_points_is_4,player_2_points_tier_3_points_is_5,player_2_win,player_3_-1_gems_taken,player_3_-2_gems_taken,player_3_0_gems_taken,player_3_1_gems_taken,player_3_1_reserve_board,player_3_1_reserve_topdeck,player_3_2_gems_taken,player_3_2_reserve_board,player_3_2_reserve_topdeck,player_3_3_gems_taken,player_3_3_reserve_board,player_3_3_reserve_topdeck,player_3_ai_level,player_3_costs_tier_1_cost_is_1,player_3_costs_tier_1_cost_is_2,player_3_costs_tier_1_cost_is_3,player_3_costs_tier_2_cost_is_1,player_3_costs_tier_2_cost_is_2,player_3_costs_tier_2_cost_is_3,player_3_costs_tier_3_cost_is_1,player_3_costs_tier_3_cost_is_2,player_3_costs_tier_3_cost_is_3,player_3_n_cards,player_3_n_objectives,player_3_n_reserved_cards,player_3_ncards_black,player_3_ncards_blue,player_3_ncards_green,player_3_ncards_red,player_3_ncards_tier_1,player_3_ncards_tier_2,player_3_ncards_tier_3,player_3_ncards_white,player_3_order,player_3_points,player_3_points_tier_1_points_is_0,player_3_points_tier_1_points_is_1,player_3_points_tier_2_points_is_1,player_3_points_tier_2_points_is_2,player_3_points_tier_2_points_is_3,player_3_points_tier_3_points_is_3,player_3_points_tier_3_points_is_4,player_3_points_tier_3_points_is_5,player_3_win,player_winner_n_objectives,player_winner_ncards_tier_1,player_winner_ncards_tier_2,player_winner_ncards_tier_3,unique_player_id,unique_player_level,unique_player_win
688,30,123,5,0,0,0,0,0,0,1,3,0,10,0,1,5,0,0,4,0,0,0,0,0,0,16,1,3,3,4,0,5,11,4,1,4,0,16,9,2,2,1,1,0,1,0,1,0,0,1,2,1,0,2,1,0,10,2,1,5,0,0,2,0,0,0,0,0,0,11,1,3,3,0,3,4,7,3,1,1,3,14,6,1,0,3,0,0,1,0,0,0,0,0,1,0,0,3,1,0,8,3,0,5,0,0,1,0,0,0,0,0,0,15,1,3,3,3,2,4,11,4,0,3,2,12,10,1,1,2,1,0,0,0,0,0,0,0,1,0,0,6,2,0,7,1,0,5,0,0,1,0,0,0,0,0,0,14,0,3,2,5,5,0,8,5,1,2,1,12,7,1,3,2,0,0,1,0,0,1,11,4,1,1,5,0
689,28,115,5,0,0,1,0,2,0,3,1,0,7,1,1,5,0,0,1,0,0,0,0,0,0,13,0,3,3,2,4,2,10,3,0,2,0,6,9,1,1,2,0,0,0,0,0,0,0,0,0,1,1,6,2,1,5,1,0,5,0,0,4,0,0,0,0,0,0,12,0,3,3,3,2,3,9,3,0,1,1,7,7,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,8,0,0,5,0,0,4,0,0,0,0,0,0,17,1,2,2,4,4,2,13,4,0,5,2,12,12,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,3,0,11,0,0,5,0,0,1,0,0,0,0,0,0,13,2,3,4,2,0,4,7,5,1,3,3,19,6,1,2,2,1,1,0,0,1,2,7,5,1,1,5,0
690,27,111,5,0,0,3,1,0,0,0,3,0,10,1,0,5,0,0,3,0,0,0,0,0,0,10,0,2,0,3,2,3,5,5,0,2,3,10,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,2,0,5,0,0,6,0,0,0,0,0,0,16,3,3,3,3,3,3,13,2,1,4,1,17,12,1,0,2,0,1,0,0,1,0,0,2,0,1,0,0,1,0,7,2,0,5,0,0,1,0,0,0,0,0,0,15,1,3,4,3,2,2,15,0,0,4,2,5,13,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,8,1,0,5,0,0,0,0,0,0,0,0,0,11,0,3,1,4,4,2,6,5,0,0,0,9,5,1,3,1,1,0,0,0,0,3,13,2,1,1,5,1
691,31,127,5,0,0,0,1,0,0,2,2,0,10,1,1,5,0,0,3,0,0,0,0,0,0,15,1,3,0,6,2,3,11,3,1,4,3,17,8,3,0,2,1,0,1,0,1,0,0,0,0,1,0,3,0,0,9,3,0,5,0,0,2,0,0,0,0,0,0,16,0,3,3,3,2,4,11,4,1,4,1,12,10,1,1,3,0,0,1,0,0,0,0,0,1,1,1,2,0,1,10,1,1,5,0,0,1,0,0,0,0,0,0,14,0,2,5,3,3,2,9,4,1,1,2,11,8,1,2,1,1,1,0,0,0,0,0,0,1,0,0,8,2,0,5,1,0,5,0,0,3,0,0,0,0,0,0,15,1,3,3,2,2,4,8,6,1,4,0,15,8,0,3,3,0,1,0,0,0,1,11,3,1,1,5,0
692,27,111,5,0,0,0,0,0,1,2,0,1,8,2,0,5,0,0,2,0,0,0,0,0,0,14,1,3,3,0,3,4,8,6,0,4,2,13,7,1,3,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,7,1,0,5,0,0,1,0,0,0,0,0,0,14,1,3,4,3,2,2,9,5,0,3,3,15,7,2,1,3,1,0,0,0,1,0,0,0,0,1,1,0,2,0,8,1,0,5,0,0,3,0,0,0,0,0,0,15,1,2,3,3,4,4,10,5,0,1,1,10,10,0,3,2,0,0,0,0,0,0,0,0,0,3,0,2,1,0,5,2,0,5,0,0,4,0,0,0,0,0,0,15,0,3,2,6,3,2,12,3,0,2,0,6,10,2,2,1,0,0,0,0,0,1,9,5,0,1,5,1
693,30,123,5,0,0,1,0,1,0,4,4,0,8,1,0,5,0,0,1,0,0,0,0,0,0,12,0,3,2,1,0,7,5,6,1,2,0,16,4,1,2,3,1,0,1,0,1,0,0,0,0,1,2,4,0,0,5,2,0,5,0,0,3,0,0,0,0,0,0,17,0,2,4,2,4,2,12,5,0,5,2,7,11,1,4,1,0,0,0,0,0,0,0,1,0,1,0,5,0,2,7,1,0,5,0,0,1,0,0,0,0,0,0,14,0,3,3,3,4,2,9,5,0,2,3,10,9,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,10,1,0,5,0,0,5,0,0,0,0,0,0,17,0,3,4,7,3,2,11,6,0,1,1,13,9,2,2,3,1,0,0,0,0,0,5,6,1,1,5,0
694,31,127,5,0,0,1,1,0,0,4,2,0,6,1,0,5,0,0,1,0,0,0,0,0,0,17,0,2,1,2,2,6,10,7,0,6,3,15,8,2,3,2,2,0,0,0,1,0,0,0,0,3,0,1,1,0,10,2,0,5,0,0,2,0,0,0,0,0,0,15,0,3,3,3,5,2,9,4,2,2,0,14,8,1,3,1,0,0,2,0,0,0,0,0,1,3,2,5,2,0,6,0,0,5,0,0,3,0,0,0,0,0,0,13,0,3,1,4,2,2,9,4,0,4,1,8,8,1,1,3,0,0,0,0,0,0,0,0,0,4,1,3,2,0,5,1,1,5,0,0,3,0,0,0,0,0,0,15,1,3,4,2,4,3,10,5,0,2,2,11,9,1,3,2,0,0,0,0,0,0,10,7,0,1,5,0
695,28,115,5,0,0,1,2,1,0,6,2,0,5,1,0,5,0,0,1,0,0,0,0,0,0,11,0,3,2,4,3,1,8,3,0,1,2,7,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,7,3,0,5,0,0,3,0,0,0,0,0,0,14,2,3,4,1,3,4,9,5,0,2,1,17,8,1,1,3,1,0,0,0,1,0,0,0,0,2,0,3,2,0,6,1,0,5,0,0,3,0,0,0,0,0,0,15,0,3,1,5,2,4,13,2,0,3,0,5,12,1,0,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,6,3,0,5,0,0,3,0,0,0,0,0,0,14,0,3,3,2,3,1,9,5,0,5,3,9,9,0,2,2,1,0,0,0,0,2,9,5,0,1,5,1
696,30,123,5,0,0,0,0,1,1,1,2,1,7,1,0,5,0,0,2,0,0,0,0,0,0,17,1,3,4,2,4,3,11,6,0,4,2,13,10,1,3,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,7,2,0,5,0,0,5,0,0,0,0,0,0,18,2,3,2,7,4,1,12,5,1,4,1,19,11,1,3,1,1,0,1,0,1,0,0,0,0,0,1,5,1,0,8,2,0,5,0,0,1,0,0,0,0,0,0,14,0,3,2,3,4,3,10,4,0,2,3,9,8,2,1,3,0,0,0,0,0,0,0,1,0,2,0,3,0,0,10,4,0,5,0,0,2,0,0,0,0,0,0,11,0,3,3,2,1,2,6,3,2,3,0,14,5,1,1,2,0,0,2,0,0,2,12,5,1,1,5,1
697,30,123,5,0,0,0,1,0,0,4,2,0,8,3,0,5,0,0,1,0,0,0,0,0,0,13,0,3,2,4,2,4,7,6,0,1,1,12,5,2,3,2,1,0,0,0,0,0,0,8,1,0,0,2,1,0,9,0,2,5,0,0,3,0,0,0,0,0,0,8,0,3,1,1,3,2,5,3,0,1,3,6,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,2,0,5,0,0,5,0,0,0,0,0,0,17,1,3,4,3,2,2,13,3,1,6,0,15,10,3,1,1,1,1,0,0,0,0,0,1,0,1,0,3,0,0,6,2,0,5,0,0,1,0,0,0,0,0,0,18,3,2,4,4,4,3,13,5,0,3,2,16,13,0,3,2,0,0,0,0,1,3,13,5,0,1,5,0
698,33,135,5,0,0,1,1,0,0,5,0,0,7,2,1,5,0,0,3,0,0,0,0,0,0,17,2,3,1,3,4,5,12,5,0,4,0,17,11,1,1,3,1,0,0,0,1,0,0,4,1,1,0,3,1,0,9,3,0,5,0,0,2,0,0,0,0,0,0,12,0,3,3,2,4,1,8,4,0,2,3,6,8,0,2,2,0,0,0,0,0,0,0,3,0,1,0,6,1,1,6,1,0,5,0,0,4,0,0,0,0,0,0,15,0,3,4,4,1,3,11,4,0,3,1,8,10,1,1,3,0,0,0,0,0,0,0,2,0,2,0,3,2,0,9,1,0,5,0,0,1,0,0,0,0,0,0,15,0,2,5,2,4,1,9,5,1,3,2,13,6,3,3,2,0,1,0,0,0,2,12,5,0,1,5,0
699,30,123,5,0,0,1,0,1,0,3,0,0,8,1,1,5,0,0,4,0,0,0,0,0,0,16,1,2,2,4,1,4,11,4,1,5,2,17,9,2,1,2,1,0,1,0,1,0,0,1,1,0,0,2,1,0,10,2,0,5,0,0,4,0,0,0,0,0,0,14,1,3,3,3,2,3,9,4,1,3,1,12,9,0,2,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,8,2,0,5,0,0,1,0,0,0,0,0,0,18,1,3,4,3,6,2,12,6,0,3,0,15,11,1,2,3,1,0,0,0,0,0,0,0,0,2,0,5,2,0,7,0,0,5,0,0,1,0,0,0,0,0,0,15,0,2,6,3,4,2,8,7,0,0,3,15,6,2,2,4,1,0,0,0,0,1,11,4,1,1,5,0
700,30,123,5,0,0,0,0,0,0,3,1,0,7,3,0,5,0,0,1,0,0,0,0,0,0,17,1,3,2,4,5,3,12,4,1,3,3,16,9,3,1,3,0,1,0,0,1,0,0,4,0,0,0,5,1,0,9,3,0,5,0,0,2,0,0,0,0,0,0,9,0,3,4,2,1,0,5,4,0,2,1,6,4,1,3,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,9,1,0,5,0,0,3,0,0,0,0,0,0,16,0,1,2,4,4,3,11,5,0,3,2,8,11,0,2,3,0,0,0,0,0,0,0,2,0,2,0,3,2,1,9,0,0,5,0,0,2,0,0,0,0,0,0,12,0,2,3,2,2,2,8,4,0,3,0,9,7,1,1,2,1,0,0,0,0,1,12,4,1,1,5,0
751,26,107,11,0,0,0,0,1,0,0,1,0,10,1,1,11,0,0,1,0,0,0,0,0,0,13,1,3,3,5,1,1,7,6,0,3,1,15,5,2,2,4,0,0,0,0,1,0,0,0,0,2,3,4,1,0,4,1,0,1,0,0,3,0,0,0,0,0,0,12,1,2,3,1,4,3,10,2,0,1,2,8,9,1,0,2,0,0,0,0,0,1,0,4,2,2,0,3,1,0,7,1,0,11,0,0,1,0,0,0,0,0,0,6,0,3,0,0,0,4,4,2,0,2,0,5,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,8,2,0,11,0,0,3,0,0,0,0,0,0,12,1,3,4,2,0,4,7,4,1,2,3,14,6,1,2,2,0,0,1,0,0,1,7,6,0,1,1,0
752,28,115,11,0,0,2,1,1,0,1,1,0,8,1,1,11,0,0,3,0,0,0,0,0,0,13,0,3,5,2,3,2,10,3,0,1,2,8,8,2,0,3,0,0,0,0,0,0,0,0,0,1,0,4,1,0,8,1,1,1,0,0,2,0,0,0,0,0,0,13,0,2,2,5,2,2,10,3,0,2,1,3,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,8,1,1,11,0,0,3,0,0,0,0,0,0,13,0,3,1,2,2,3,10,3,0,5,0,8,9,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,7,1,1,11,0,0,2,0,0,0,0,0,0,16,0,2,3,3,4,2,10,4,2,4,3,15,8,2,3,1,0,1,0,1,1,0,10,4,2,1,1,0
753,27,111,11,0,0,0,0,0,0,4,0,1,9,2,0,11,0,0,1,0,0,0,0,0,0,12,0,3,4,0,4,3,7,5,0,1,0,11,5,2,2,2,1,0,0,0,0,1,0,2,0,1,1,2,0,0,8,1,1,1,0,0,3,0,0,0,0,0,0,11,0,2,2,2,3,1,8,3,0,3,1,5,8,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,3,0,11,0,0,2,0,0,0,0,0,0,15,1,3,2,3,3,4,12,1,2,3,3,14,10,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,11,0,0,11,0,0,4,0,0,0,0,0,0,14,1,2,5,4,0,1,10,3,1,4,2,15,9,1,0,3,0,0,0,1,1,1,10,3,1,1,1,0
754,28,115,11,0,0,0,1,1,0,2,1,0,8,3,0,11,0,0,2,0,0,0,0,0,0,13,1,3,3,4,5,1,8,3,2,0,3,16,7,1,2,1,0,0,2,0,1,0,0,1,0,6,0,6,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,11,0,3,3,2,2,2,10,1,0,2,2,4,9,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,0,8,2,1,11,0,0,3,0,0,0,0,0,0,12,0,3,1,5,1,3,7,5,0,2,0,8,6,1,3,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,8,1,1,11,0,0,3,0,0,0,0,0,0,15,1,3,3,1,4,3,12,3,0,4,1,10,10,2,1,2,0,0,0,0,0,1,8,3,2,1,1,0
755,28,115,11,0,0,0,0,0,0,3,1,0,5,2,0,11,0,0,3,0,0,0,0,0,0,18,3,3,4,5,4,4,14,4,0,1,0,17,12,2,2,2,0,0,0,0,1,0,0,4,0,0,0,5,1,1,7,1,0,1,0,0,3,0,0,0,0,0,0,10,0,3,1,1,2,2,9,1,0,4,1,3,8,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3,2,0,5,2,0,11,0,0,3,0,0,0,0,0,0,15,1,3,3,4,2,2,12,3,0,4,2,9,11,1,1,2,0,0,0,0,0,0,0,1,1,1,0,5,0,1,9,2,0,11,0,0,1,0,0,0,0,0,0,9,0,3,1,1,1,4,3,6,0,2,3,10,3,0,3,2,1,0,0,0,0,3,14,4,0,1,1,0
756,28,115,11,0,0,1,1,1,0,4,1,0,7,2,0,11,0,0,3,0,0,0,0,0,0,12,1,3,2,3,3,1,10,2,0,3,0,5,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,7,3,0,1,0,0,2,0,0,0,0,0,0,14,1,3,3,2,3,3,11,3,0,3,3,9,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,2,0,11,0,0,4,0,0,0,0,0,0,17,0,3,3,2,2,7,14,3,0,3,1,6,14,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,2,0,11,2,0,11,0,0,0,0,0,0,0,0,0,11,0,3,3,3,3,1,4,7,0,1,2,16,2,2,1,5,1,0,0,0,1,0,4,7,0,1,1,0
757,29,119,11,0,0,0,0,0,0,2,1,0,9,3,0,11,0,0,0,0,0,0,0,0,0,15,0,2,3,3,4,2,9,5,1,3,1,13,6,3,3,2,0,1,0,0,0,0,0,0,0,1,0,5,0,1,8,2,1,1,0,0,5,0,0,0,0,0,0,12,0,3,3,1,0,4,9,1,2,4,2,10,9,0,0,0,1,1,1,0,0,0,0,0,1,2,0,5,2,0,7,1,0,11,0,0,1,0,0,0,0,0,0,12,1,3,1,4,5,2,7,4,1,0,3,15,6,1,1,3,0,0,1,0,1,0,0,0,0,1,0,2,0,0,11,1,1,11,0,0,2,0,0,0,0,0,0,14,1,3,3,4,1,2,11,3,0,4,0,9,10,1,1,2,0,0,0,0,0,1,7,4,1,1,1,0
758,29,119,11,0,0,0,0,1,1,6,0,0,6,1,1,11,0,0,2,0,0,0,0,0,0,14,0,3,2,4,2,3,8,6,0,3,1,10,6,2,4,2,0,0,0,0,0,0,0,3,1,1,0,4,1,0,8,1,0,1,0,0,3,0,0,0,0,0,0,11,0,3,2,2,5,1,8,3,0,1,0,6,7,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,1,1,11,0,0,3,0,0,0,0,0,0,19,3,2,3,4,5,4,14,4,1,3,3,20,13,1,1,3,0,1,0,0,1,0,0,3,0,2,0,2,2,1,9,2,0,11,0,0,2,0,0,0,0,0,0,9,0,3,2,1,0,3,5,4,0,3,2,9,4,1,1,2,1,0,0,0,0,3,14,4,1,1,1,0
759,29,119,11,0,0,1,1,1,0,1,1,0,11,2,0,11,0,0,3,0,0,0,0,0,0,12,1,3,4,0,3,1,6,5,1,4,2,15,6,0,2,3,0,0,1,0,1,0,0,2,0,1,0,3,1,0,9,0,1,1,0,0,4,0,0,0,0,0,0,13,0,3,2,6,3,1,10,3,0,1,0,8,9,1,1,0,2,0,0,0,0,0,0,0,1,0,0,5,0,1,7,3,0,11,0,0,1,0,0,0,0,0,0,13,0,3,3,3,4,2,8,5,0,1,3,11,7,1,1,3,1,0,0,0,0,0,0,0,0,0,1,2,0,0,6,2,0,11,0,0,1,0,0,0,0,0,0,19,0,3,3,2,2,6,14,5,0,6,1,12,11,3,2,2,1,0,0,0,0,1,6,5,1,1,1,0
760,30,123,11,0,0,0,0,0,2,1,3,0,8,2,0,11,0,0,4,0,0,0,0,0,0,15,0,3,7,1,3,3,9,6,0,1,0,14,7,2,1,4,1,0,0,0,0,0,0,2,0,0,0,6,2,0,8,1,1,1,0,0,0,0,0,0,0,0,0,11,0,3,1,4,2,2,7,4,0,2,2,8,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,2,0,11,0,0,3,0,0,0,0,0,0,18,3,3,3,3,4,4,13,4,1,4,1,19,12,1,3,1,0,0,1,0,1,0,0,0,0,1,0,1,4,0,8,1,0,11,0,0,2,0,0,0,0,0,0,16,1,3,2,6,4,2,8,8,0,2,3,17,8,0,3,4,1,0,0,0,0,3,13,4,1,1,1,0
761,27,111,11,0,0,5,0,0,0,4,0,0,6,3,0,11,0,0,1,0,0,0,0,0,0,10,0,3,1,4,0,3,8,2,0,2,2,5,8,0,0,1,1,0,0,0,0,3,0,0,4,1,0,2,1,0,7,2,0,1,0,0,4,0,0,0,0,0,0,8,0,3,0,4,1,0,5,3,0,3,1,6,5,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,3,0,8,1,0,11,0,0,0,0,0,0,0,0,0,12,0,3,5,1,2,3,8,4,0,1,0,10,7,1,0,3,1,0,0,0,0,0,0,0,0,0,1,2,1,1,5,1,0,11,0,0,3,0,0,0,0,0,0,17,2,2,4,1,5,3,13,4,0,4,3,16,10,3,2,1,1,0,0,0,1,2,13,4,0,1,1,0
762,25,103,11,0,0,0,2,0,0,3,0,0,8,2,1,11,0,0,2,0,0,0,0,0,0,10,0,3,1,2,1,3,7,2,1,3,0,6,6,1,2,0,0,1,0,0,0,0,1,8,2,2,0,4,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,4,0,3,0,1,1,1,4,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,7,1,0,11,0,0,2,0,0,0,0,0,0,12,1,3,1,4,1,1,8,3,1,5,1,16,7,1,0,2,1,0,0,1,1,0,0,4,1,0,0,5,1,0,7,2,0,11,0,0,0,0,0,0,0,0,0,6,0,3,2,0,1,2,2,4,0,1,2,7,2,0,1,3,0,0,0,0,0,1,8,3,1,1,1,0
763,27,111,11,0,0,3,0,1,0,3,1,0,9,0,1,11,0,0,2,0,0,0,0,0,0,10,0,2,4,3,2,0,8,2,0,1,1,4,7,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3,2,0,9,0,0,1,0,0,3,0,0,0,0,0,0,12,0,3,4,0,2,3,8,3,1,3,3,10,8,0,0,3,0,0,1,0,0,0,0,0,0,1,0,4,3,0,6,1,0,11,0,0,0,0,0,0,0,0,0,13,0,3,2,3,2,4,9,4,0,2,0,8,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2,0,11,0,0,5,0,0,0,0,0,0,17,2,3,3,6,3,2,13,3,1,3,2,15,12,1,1,2,0,1,0,0,1,2,13,3,1,1,1,0
764,28,115,11,0,0,3,1,0,0,1,4,0,8,1,0,11,0,0,2,0,0,0,0,0,0,11,0,3,2,4,1,2,7,4,0,2,3,8,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12,2,0,1,0,0,1,0,0,0,0,0,0,11,0,3,5,1,3,0,5,5,1,2,0,14,5,0,1,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,6,2,0,11,0,0,5,0,0,0,0,0,0,19,3,3,4,4,5,4,16,3,0,2,1,15,14,2,2,1,0,0,0,0,1,0,0,3,2,1,0,3,2,1,7,1,0,11,0,0,1,0,0,0,0,0,0,9,0,2,2,0,1,3,5,4,0,3,2,7,5,0,1,3,0,0,0,0,0,3,16,3,0,1,1,0
765,33,135,11,0,0,5,2,0,0,2,1,0,7,0,2,11,0,0,4,0,0,0,0,0,0,15,2,3,4,3,3,3,11,3,1,2,3,15,9,2,2,1,0,1,0,0,1,0,0,6,1,2,0,5,3,0,6,1,0,1,0,0,2,0,0,0,0,0,0,10,0,3,2,0,2,3,7,3,0,3,1,5,7,0,1,2,0,0,0,0,0,0,0,7,1,0,0,5,1,1,5,1,0,11,0,0,2,0,0,0,0,0,0,13,0,3,2,4,2,2,11,2,0,3,2,4,10,1,1,1,0,0,0,0,0,0,0,8,3,0,1,4,0,0,7,2,0,11,0,0,1,0,0,0,0,0,0,9,0,3,1,4,2,1,8,0,1,1,0,4,8,0,0,0,0,0,1,0,0,2,11,3,1,1,1,0
766,28,115,11,0,0,1,2,3,0,3,1,0,8,1,0,11,0,0,1,0,0,0,0,0,0,10,0,3,1,1,1,4,7,3,0,3,2,4,7,0,2,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,5,1,0,1,0,0,5,0,0,0,0,0,0,16,3,2,3,4,3,3,13,3,0,3,0,17,11,2,0,3,0,0,0,0,1,0,0,1,0,1,0,1,2,0,9,3,0,11,0,0,2,0,0,0,0,0,0,12,0,3,2,4,3,2,9,3,0,1,3,8,7,2,1,1,1,0,0,0,0,0,0,0,0,2,0,2,2,0,7,2,0,11,0,0,2,0,0,0,0,0,0,14,0,3,2,2,4,2,10,4,0,4,1,5,10,0,3,1,0,0,0,0,0,3,13,3,0,1,1,1
767,31,127,11,0,0,1,1,0,0,2,3,1,6,1,1,11,0,0,3,0,0,0,0,0,0,16,0,3,5,2,5,3,11,4,1,1,2,11,11,0,1,3,0,0,1,0,0,0,0,3,1,0,0,6,0,0,8,3,0,1,0,0,1,0,0,0,0,0,0,11,0,3,1,4,1,2,7,4,0,3,1,11,6,1,0,2,2,0,0,0,0,0,0,1,1,0,0,1,2,0,8,1,0,11,0,0,4,0,0,0,0,0,0,18,2,3,4,5,4,2,14,4,0,3,3,15,11,3,2,2,0,0,0,0,1,0,0,7,0,0,0,4,1,0,7,2,0,11,0,0,2,0,0,0,0,0,0,11,0,3,2,1,2,2,8,3,0,4,0,6,7,1,1,2,0,0,0,0,0,2,14,4,0,1,1,0
